truck,car,motor,bus,train,build,sky,wall,vaget,bike,road,terrain,pole,bridge,person,traffic sign,side walk,traffic light,rider,lat,lng
,0.009998322,2.10E-05,,4.96E-05,0.021537781,0.303791046,0.000133514,0.451316833,0.00317955,0.110473633,0.005836487,0.013185501,0.002763748,0.004934311,0.004800797,0.068597794,0.000272751,8.39E-05,113.9122884,22.66625412
0.000562668,0.059810638,,,,0.027814865,0.510639191,0.000871658,0.19024086,0.000394821,0.144611359,0.023393631,0.002279282,0.023029327,0.00044632,0.00230217,0.014577866,1.91E-06,,114.0290844,22.62011428
,0.002065659,0.000198364,,,4.58E-05,0.398902893,,0.375041962,,0.203910828,0.013591766,0.003479004,0.00066185,,,0.002151489,0.000926971,,113.8697253,22.60207647
6.29E-05,0.086677551,0.009996414,,,0.510643005,0.139547348,,0.058132172,0.000940323,0.098127365,,0.003433228,0.037921906,0.000339508,5.91E-05,0.055095673,,,113.9206185,22.53567945
0.062507629,0.01720047,0.000286102,0.000499725,3.81E-06,0.135972977,0.407762527,7.63E-06,0.096576691,0.014562607,0.189863205,0.003925323,0.008718491,0.022186279,0.002988815,0.000259399,0.036031723,0.001491547,0.000131607,113.8563921,22.57340216
0.001125336,0.001173019,0.003486633,,,0.015737534,0.393007278,0.025434494,0.317188263,0.002040863,0.189277649,0.004159927,0.005565643,0.001873016,0.000125885,0.002262115,0.037338257,0.000343323,0.000837326,114.0229583,22.64644492
,0.022605896,0.000371933,,,0.083860397,0.251276016,,0.477096558,0.0046978,0.132701874,0.006086349,9.54E-06,0.012569427,0.000270844,7.63E-06,0.009422302,,,114.0695408,22.64662304
0.001153946,0.023803711,0.000230789,,,0.018175125,0.000219345,0.000663757,0.735385895,0.064170837,0.079811096,0.000154495,3.43E-05,0.052530289,0.000183105,0.000272751,0.022838593,,0.001348495,114.0864194,22.53766594
0.000114441,9.54E-06,,,,0.0027771,0.329212189,0.000112534,0.524726868,,0.132505417,0.002700806,0.002313614,0.004364014,0.000118256,4.39E-05,0.001977921,,,114.146304,22.6674938
0.00043869,0.00369072,,,,0.013633728,0.086864471,0.001140594,0.595149994,0.000137329,0.066596985,,0.011026382,0.204256058,0.000230789,0.01125145,0.006441116,,0.000118256,114.1201783,22.56879371
0.028944016,0.000211716,0.000209808,,5.72E-06,0.050291061,0.401615143,0.031114578,0.032512665,0.002845764,0.042440414,,0.014652252,0.38286972,0.000337601,0.000972748,0.011951447,1.91E-06,,114.1132682,22.60968018
,0.007183075,0.000144958,,,0.100923538,0.243047714,0.001476288,0.421443939,0.007852554,0.086017609,0.021541595,0.044403076,0.007507324,0.001371384,0.000858307,0.0572052,,,113.9084759,22.48393797
0.004426956,0.017807007,1.91E-06,,,0.000997543,0.591583252,0.002223969,0.219085693,,0.141601563,,0.006406784,0.007356644,1.91E-05,0.000629425,0.008777618,5.91E-05,,114.0985107,22.59853824
0.002410889,0.027423859,,0.004497528,2.67E-05,0.073911667,0.516717911,,0.17159462,,0.133018494,0.00349617,0.001346588,0.054840088,0.000255585,0.001167297,0.01026535,3.81E-06,,114.0566257,22.62918479
9.54E-06,0.01742363,0.001178741,,,0.031518936,0.423803329,,0.282470703,,0.211112976,,0.001613617,0.025381088,9.54E-05,0.002876282,0.003492355,,,114.1284654,22.61797131
0.010124207,0.040262222,,,,0.000432968,0.566991806,,0.1916008,,0.145900726,0.000328064,0.000164032,0.000890732,,3.81E-06,0.044275284,1.91E-06,,114.0497358,22.65984718
8.58E-05,0.0105896,0.001375198,,,0.068256378,0.265272141,0.001365662,0.450147629,0.005613327,0.106241226,0.026153564,0.005954742,0.006908417,0.001117706,0.004812241,0.046918869,9.73E-05,6.68E-05,113.9091187,22.57471645
0.333650589,0.000110626,,0.018945694,0.000490189,0.439378738,0.001926422,,0.032032013,,0.145679474,,0.000198364,0.023481369,,0.002588272,0.002494812,,,114.0230247,22.61493379
0.002052307,0.001142502,0.00066185,,,0.020259857,0.049858093,,0.777057648,2.29E-05,0.083576202,9.54E-06,7.06E-05,0.045446396,1.91E-06,,0.020816803,,,113.9291205,22.48932172
0.000535965,0.022268295,0.007686615,0.013597488,0.000787735,0.26799202,0.315898895,0.000576019,0.200893402,0.002243042,0.085367203,0.019680023,0.002496719,0.048805237,0.000835419,0.001401901,0.009845734,1.91E-06,6.29E-05,113.940937,22.55044089
0.846946716,9.54E-06,,0.010215759,1.14E-05,0.010135651,,,0.106529236,,0.003709793,,,0.005699158,,0.017686844,,3.24E-05,,114.0503594,22.58668497
1.91E-05,0.184707642,9.92E-05,,,0.655509949,0.081754684,1.91E-06,0.00868988,0.000310898,0.060495377,,2.67E-05,0.000736237,0.002168655,3.81E-06,0.004117966,,0.002334595,114.0798894,22.54534085
0.804267883,,,0.027975082,,0.013835907,,,0.112840652,,0.008253098,0.000112534,1.91E-06,0.010534286,5.72E-06,0.020143509,0.003005981,,,114.0563593,22.58399331
0.020694733,0.000156403,,,,0.043203354,0.198453903,0.074766159,0.551218033,,0.105695724,0.003694534,0.000423431,,0.00214386,0.000476837,4.01E-05,9.54E-06,,114.1557191,22.64146595
8.77E-05,0.00958252,1.34E-05,0.006010056,0.000106812,0.109149933,0.507761002,0.00302887,0.157081604,0.001125336,0.101902008,0.003328323,0.005804062,0.023263931,0.00066185,0.002471924,0.06914711,0.000450134,,114.0960334,22.63415392
0.002603531,0.003793716,,0.00028038,,0.000669479,0.577241898,0.002080917,0.170272827,,0.153594971,0.005126953,0.010953903,0.036046982,0.000450134,0.002986908,0.034873962,,,114.1047903,22.66277792
0.000608444,4.01E-05,0.000671387,,0.000766754,0.000648499,0.694791794,4.01E-05,0.004034042,0.00071907,0.244543076,0.000120163,0.020429611,0.005945206,0.000492096,0.004821777,0.022249222,5.53E-05,,113.8009861,22.6140125
,0.001970291,4.01E-05,,,0.217702866,0.417860031,1.34E-05,0.082834244,0.009801865,0.09324646,0.004177094,0.013000488,0.086040497,0.007301331,0.00825119,0.058258057,2.29E-05,0.000455856,113.8658271,22.57229504
3.81E-05,0.00258255,1.72E-05,,,0.017087936,0.338384628,,0.447917938,,0.086511612,,0.001651764,0.094747543,,6.29E-05,0.011522293,0.000452042,,113.885604,22.59329902
0.001516342,0.004150391,,9.54E-06,,7.06E-05,0.521810532,0.000934601,0.246873856,1.34E-05,0.19251442,0.001958847,0.00532341,0.013696671,0.000143051,0.002145767,0.009815216,,,114.0115433,22.60036527
0.173408508,0.013210297,0.001029968,,1.91E-05,0.258600235,0.349025726,0.011091232,0.029783249,0.005960464,0.097991943,0.009910583,0.016244888,0.020776749,4.01E-05,0.000669479,0.012832642,0.00038147,,113.882928,22.50588245
8.96E-05,3.81E-06,0.000177383,,,0.01307869,0.48856926,0.000167847,0.252588272,0.008033752,0.054109573,0.004957199,0.014427185,0.041732788,2.29E-05,0.002277374,0.119340897,0.000614166,0.000785828,114.0690184,22.64469247
,0.037534714,,,,0.016227722,0.336389542,,0.436637878,,0.142217636,0.009860992,0.000598907,0.007385254,,0.00028801,0.013835907,,,113.9536259,22.54048568
0.001346588,0.004629135,8.77E-05,0.010446548,2.10E-05,0.079360962,0.16988945,0.00038147,0.50402832,0.001253128,0.103750229,0.002689362,0.017538071,0.033184052,0.0246315,0.002088547,0.045640945,9.54E-06,,114.0296752,22.55688698
0.000478745,0.000963211,9.54E-06,,0.000841141,0.101419449,0.520298004,0.000654221,0.15747261,0.000965118,0.088283539,0.000314713,0.005735397,0.021802902,0.000200272,0.000125885,0.101411819,,,114.1485536,22.62381871
,0.000816345,0.000104904,,,0.06628418,0.023748398,0.0008564,0.682062149,6.87E-05,0.123491287,0.033008575,0.006124496,0.021139145,9.73E-05,0.00030899,0.042865753,,,113.9277075,22.50609864
0.096557617,0.033321381,,1.91E-05,,0.015058517,0.519701004,,0.174638748,,0.140047073,0.0184021,0.000963211,,0.000284195,0.000711441,0.001266479,5.72E-06,,113.9561611,22.5565696
0.091150284,0.014228821,0.000616074,,,0.062217712,0.434997559,0.023498535,0.162368774,0.000364304,0.113246918,0.015563965,0.000772476,0.066421509,5.72E-06,0.003675461,0.01184845,,,113.9048883,22.53890174
9.73E-05,0.002193451,7.63E-05,,,0.285125732,0.09995842,3.43E-05,0.374979019,0.002037048,0.060565948,,0.030838013,0.032094955,0.009403229,0.013601303,0.089948654,,2.29E-05,114.0959321,22.56170654
0.000743866,0.002300262,,,,0.045576096,0.166749954,0.094968796,0.456197739,9.16E-05,0.063005447,3.81E-06,0.000547409,0.162666321,0.000915527,0.004463196,0.002746582,,,114.1319963,22.5635094
,0.01720047,0.000102997,,,0.081039429,0.440093994,0.001293182,0.263025284,0.000402451,0.127388,,0.001945496,0.038669586,0.000358582,0.00034523,0.029111862,,,113.9150251,22.51891763
0.001487732,2.48E-05,,,2.48E-05,0.019294739,0.359056473,1.91E-05,0.363895416,,0.194795609,0.015258789,0.002590179,0.029895782,0.001335144,0.00091362,0.012235641,0.000148773,,113.9216721,22.64158951
,0.083740234,,,,0.157341003,0.322763443,0.000534058,0.280948639,0.001554489,0.121507645,0.000553131,0.001840591,0.002187729,0.014881134,0.000312805,0.012750626,,6.10E-05,114.135754,22.61393678
0.000343323,0.001598358,0.000669479,6.87E-05,,0.038726807,0.689723969,3.24E-05,0.000785828,,0.136062622,0.005620956,0.005371094,0.114711761,,0.000497818,0.006763458,,,113.7832081,22.64048467
0.031047821,0.00894165,0.000770569,,,0.339990616,0.307477951,,0.039100647,0.00207901,0.16975975,0.00384903,0.006616592,0.043771744,0.003097534,0.028081894,0.016107559,0.000276566,7.63E-06,114.1250796,22.54505567
,0.016838074,0.0001297,,,0.424684525,0.215597153,0.002105713,0.07011795,0.007009506,0.213056564,0.00560379,0.003076553,0.024290085,0.002521515,0.000827789,0.014585495,0.000284195,0.000247955,114.0739981,22.66251274
,0.011095047,,,,0.019382477,0.223747253,,0.563007355,,0.162740707,0.003967285,0.000343323,,,0.000909805,0.01578331,,,114.0126518,22.62907879
0.000230789,0.004270554,1.14E-05,,0.000383377,0.021308899,0.681808472,0.01241684,0.022655487,2.86E-05,0.183929443,0.000402451,0.005523682,0.047742844,7.82E-05,0.002916336,0.017269135,,,113.877315,22.53895418
0.000461578,0.096382141,0.002685547,,,0.312395096,0.319871902,0.000652313,0.094633102,0.01345253,0.117799759,0.00021553,0.004501343,0.02214241,0.002470016,0.000333786,0.011312485,0.000862122,0.000804901,114.1161874,22.54618966
0.002853394,0.074424744,0.000127792,0.020606995,,0.233291626,0.43743515,,0.041824341,0.000963211,0.109895706,,0.003580093,0.067056656,0.001886368,0.001989365,0.004135132,0.000905991,,114.0489194,22.57110596
,0.019981384,2.10E-05,,1.91E-06,0.000471115,0.514722824,,0.246696472,,0.106719971,0.056507111,0.027582169,0.000597,,0.007888794,0.01950264,0.000284195,,113.8542259,22.55599122
0.009830475,0.000150681,,0.001228333,0.129045486,0.166431427,0.374544144,0.004356384,0.034276962,0.000118256,0.163686752,0.000135422,0.000650406,0.110145569,0.000267029,0.004196167,0.001842499,4.77E-05,2.29E-05,114.0005554,22.65878397
0.000211716,0.000152588,,,,0.071092606,0.524938583,,0.203069687,,0.170772552,0.016925812,0.007425308,0.004331589,,0.001234055,0.000715256,0.000106812,,114.1337854,22.63218276
,,,4.96E-05,0.000108719,0.096189499,,0.000768661,0.702716827,,0.049057007,0.007322311,1.72E-05,0.059278488,1.91E-06,0.000398636,0.085067749,,,114.0121066,22.55234483
0.024677277,0.001676559,0.000221252,0.007011414,0.000436783,0.046236038,0.276618958,,0.465629578,0.001199722,0.151472092,0.000364304,0.003799438,0.010606766,0.00025177,0.000829697,0.009748459,0.000120163,7.63E-05,114.0904952,22.6209894
0.001138687,0.018390656,8.77E-05,,,0.048938751,0.255399704,0.038232803,0.457984924,7.63E-06,0.055450439,0.07053566,0.002017975,0.003662109,0.003564835,1.14E-05,0.045553207,,,114.0932023,22.65966173
0.000102997,0.000274658,1.72E-05,,1.53E-05,0.85316658,0.071371078,2.29E-05,0.005964279,0.009460449,0.05248642,5.72E-06,0.000272751,0.003149033,0.001327515,8.77E-05,0.003149033,0.000102997,,113.9237061,22.55257125
0.00614357,0.092233658,5.72E-06,0.087047577,2.10E-05,0.096792221,0.560087204,0.000167847,0.027956009,0.001176834,0.114618301,0.000455856,0.001583099,0.001867294,0.007419586,0.001764297,0.001008987,0.000541687,8.58E-05,114.032275,22.63403643
,1.14E-05,,,,0.046936035,0.330554962,,0.427869797,,0.064088821,0.037940979,0.001008987,0.084646225,0.000530243,0.000339508,0.006973267,7.63E-05,,114.1524651,22.62465573
0.000242233,,,,7.63E-06,0.000192642,0.463365555,0.000207901,0.354608536,,0.153978348,0.000347137,0.000629425,0.006034851,,1.14E-05,0.021350861,,,114.1088216,22.6626059
,0.035001755,,,,3.81E-06,0.211273193,6.10E-05,0.572116852,1.91E-06,0.111124039,0.056592941,0.003429413,0.008117676,,1.34E-05,0.003177643,6.29E-05,,113.8819232,22.60950235
,0.007688522,0.000524521,,,0.043176651,0.488052368,3.81E-06,0.224725723,0.000123978,0.203594208,0.021362305,0.000312805,0.000337601,,0.00384903,0.007225037,,,113.925545,22.54282776
0.013870239,0.026103973,0.007427216,,,0.486429214,0.004972458,4.20E-05,0.249332428,0.007659912,0.13885498,0.001989365,0.005313873,0.000896454,0.002061844,0.004131317,0.051120758,,0.000770569,114.0515137,22.53648057
0.005451202,0.000293732,3.62E-05,0.002202988,2.86E-05,0.054880142,0.615148544,0.00459671,0.097644806,0.001131058,0.087528229,0.000997543,0.007417679,0.054513931,0.00021553,0.006164551,0.062400818,0.000324249,,114.0157681,22.55994063
,0.123310089,1.91E-05,,,0.065481186,0.490505219,0.002197266,0.172914505,0.001398087,0.088113785,0.021778107,0.000267029,0.010417938,0.000358582,0.000499725,0.023715973,,,114.101637,22.65107984
,0.000667572,,,,0.04057312,0.34771347,,0.42001152,,0.161428452,0.028707504,0.000673294,,,0.000246048,0.000955582,,,113.99222,22.54410745
8.01E-05,0.01128006,2.86E-05,,,0.290075302,0.020441055,,0.420717239,0.006532669,0.182231903,,0.001350403,0.011034012,0.013837814,0.003629684,0.039709091,,2.86E-05,113.899982,22.58388603
,0.049463272,0.000659943,,,0.035554886,0.129272461,,0.631263733,3.81E-06,0.086835861,0.039510727,0.00062561,0.006046295,0.000246048,,0.020887375,,0.000606537,113.9263964,22.54931641
0.004018784,0.011037827,,0.013053894,,0.03370285,0.418958664,,0.340309143,7.63E-06,0.101623535,0.047113419,0.004167557,0.001811981,1.91E-06,9.54E-05,0.024951935,0.00012207,,113.938052,22.51713494
0.000188828,0.021602631,0.000648499,0.00034523,,0.229904175,0.454816818,3.81E-06,0.052501678,0.039054871,0.112182617,0.000139236,0.0170784,0.030408859,0.002939224,0.001981735,0.037118912,6.10E-05,,113.9271509,22.48916501
6.48E-05,0.002035141,2.86E-05,,,0.004253387,0.296297073,0.000112534,0.462682724,0.000644684,0.186990738,0.029882431,4.39E-05,0.001615524,7.63E-06,0.001607895,0.014709473,,,113.9241832,22.56821368
0.003553391,4.20E-05,,,1.14E-05,0.44115448,0.209699631,0.275316238,0.038755417,,0.026395798,0.0004673,0.000324249,0.002239227,0.001701355,0.001314163,,1.91E-06,,113.9400399,22.57531738
,0.038696289,0.000307083,,,0.279783249,0.144271851,,0.327392578,0.018836975,0.110029221,,0.007883072,0.008646011,0.00460434,0.003463745,0.057062149,,,113.990825,22.66911721
,0.005905151,,,,0.241441727,0.360109329,,0.141914368,0.000375748,0.171300888,0.002866745,0.008943558,0.040435791,4.77E-05,0.012796402,0.014793396,4.58E-05,,114.0237412,22.63674148
0.002696991,,,,,0.20671463,0.527650833,0.0115242,0.059467316,0.000711441,0.129453659,5.15E-05,0.004602432,0.026605606,0.000385284,0.000267029,0.03083992,5.72E-06,,113.8873589,22.49709135
0.002817154,0.003047943,,,2.86E-05,0.075874329,0.171197891,,0.658111572,,0.089586258,0.00021553,5.72E-06,,,9.54E-06,8.20E-05,,,113.8916754,22.48866341
0.000110626,0.012395859,0.000181198,,,0.186281204,0.450746536,,0.121053696,0.005056381,0.153362274,0.000402451,0.009399414,0.040090561,0.000621796,0.006122589,0.014328003,0.000801086,2.29E-05,113.9294625,22.49799281
,1.14E-05,,,,0.002456665,0.556509018,,0.271936417,,0.153633118,0.003633499,2.48E-05,0.002632141,,0.001268387,0.008871078,,,113.8731154,22.51606223
1.91E-06,0.035655975,5.15E-05,,,0.123720169,0.562610626,9.35E-05,0.020112991,0.004865646,0.23163414,,0.001564026,0.004816055,0.003484726,0.001224518,0.011035919,0.000104904,,114.0211989,22.53194257
,,,,,0.072113037,0.039070129,,0.838405609,,0.028608322,0.007137299,3.05E-05,,,,0.015611649,,,114.1539354,22.59680988
,,,,,0.00019455,0.418643951,,0.427440643,0.001529694,0.115455627,0.008758545,0.000806808,0.001670837,0.000415802,0.001953125,0.023441315,,0.000665665,114.0995736,22.58465395
0.000108719,0.098726273,0.00071907,,,0.119003296,0.060762405,,0.551408768,0.002025604,0.118642807,0.006950378,0.004501343,0.014511108,0.00289917,0.001319885,0.019298553,9.73E-05,1.91E-06,113.9020324,22.57675823
0.001050949,0.000793457,,,,0.054172516,0.67972374,0.003652573,0.122653961,,0.110837936,0.007522583,0.002073288,0.002845764,,0.001207352,0.014400482,4.20E-05,,114.1240085,22.6405248
0.00910759,0.008733749,,9.92E-05,,0.162111282,0.420326233,0.000667572,0.11208725,,0.165813446,0.000717163,0.01108551,0.087760925,0.000314713,0.003019333,0.017938614,0.001194,,113.8192335,22.73373058
3.05E-05,0.0652771,,7.06E-05,,0.08313179,0.136325836,6.29E-05,0.56165123,,0.138084412,0.012111664,0.00207901,0.001394272,6.87E-05,0.000207901,0.000314713,0.000165939,,113.9611487,22.55223891
,0.002799988,5.72E-06,,,7.63E-06,0.020399094,,0.873760223,1.91E-06,0.067907333,0.017311096,0.00969696,0.0019207,0.000423431,7.63E-06,0.006734848,,,114.151504,22.59397211
,0.002012253,,,,0.20072937,0.31801796,0.00384903,0.185791016,0.001867294,0.166685104,0.005084991,0.020181656,0.052467346,0.00069809,0.013168335,0.03012085,0.000303268,,113.8856339,22.55473202
,0.000144958,,,,0.000425339,0.173078537,0.000368118,0.714029312,,0.098646164,0.00378418,2.10E-05,0.008424759,0.00041008,0.000143051,0.001501083,,,114.142011,22.65904058
,0.00299263,,,,0.034381866,0.400403976,,0.415969849,,0.135353088,0.002796173,2.67E-05,,0.002178192,6.68E-05,0.006710052,9.73E-05,,114.0479552,22.51874241
0.01798439,0.019029617,,0.016391754,,0.000757217,0.609823227,,0.179901123,,0.11463356,0.019798279,0.004776001,0.005016327,,0.009132385,0.003704071,2.86E-05,,113.8605965,22.64056081
,0.002534866,,,,0.040044785,0.254993439,,0.58265686,,0.079324722,0.001094818,0.000747681,0.037662506,,0.000112534,0.001804352,,,113.938961,22.50673839
,0.042051315,,,,0.165725708,0.495540619,0.002338409,0.105899811,0.006759644,0.143497467,0.016288757,0.006645203,0.012451172,,0.000171661,0.000175476,0.000104904,0.003326416,113.8671103,22.57753981
,0.05173111,,,,3.05E-05,0.587791443,,0.174764633,0.001462936,0.128986359,9.54E-06,0.003553391,0.005615234,8.20E-05,0.000614166,0.04633522,,,114.0777478,22.66506037
0.016780853,0.017637253,,0.006744385,,0.151094437,0.373662949,5.34E-05,0.327110291,,0.069311142,0.009916306,0.000156403,0.009614944,,0.000106812,0.018772125,1.53E-05,,114.0582275,22.54154324
0.008140564,0.039684296,8.96E-05,,,0.110401154,0.439704895,,0.312301636,1.91E-06,0.085002899,0.001718521,0.000371933,0.001718521,,0.001502991,0.000328064,9.54E-06,,113.9497827,22.52933862
0.00066185,0.00173378,1.72E-05,,0.000225067,0.033889771,0.670326233,0.00958252,0.029975891,0.000793457,0.185146332,0.000597,0.002426147,0.033382416,0.001024246,0.000921249,0.030273438,,,113.8704494,22.5486887
,0.033840179,,0.000267029,,0.249149323,0.132545471,,0.367811203,0.000944138,0.06590271,0.000228882,5.53E-05,0.14540863,0.001605988,8.20E-05,0.003135681,,,114.1442909,22.55059563
0.000385284,0.016256332,0.000349045,0.032966614,9.54E-06,0.397972107,0.283672333,,0.055086136,0.00151062,0.150255203,0.000165939,0.000989914,0.040973663,0.003923416,0.001190186,0.015169144,0.000101089,,114.1217005,22.54385421
,,,,,0.164819717,0.375135422,2.86E-05,0.222482681,0.00207901,0.178131104,0.005304337,0.000600815,0.013635635,0.001741409,1.91E-06,0.036481857,8.20E-05,0.000452042,114.1397323,22.66982178
0.002017975,0.009624481,0.00088501,,,0.056842804,0.521133423,,0.168294907,0.021230698,0.096557617,0.001773834,0.024944305,0.020044327,0.008354187,0.010307312,0.057699203,0.001253128,1.34E-05,114.0994915,22.56163758
